0.335 0.313 0.808 0.771   1.0
0.537 0.513 0.486 0.354   -1.0
0.455 0.640 0.673 0.965   1.0
0.542 0.425 0.942 0.487   1.0
0.088 0.905 0.374 0.400   -1.0
0.109 0.586 0.120 0.143   -1.0
0.096 0.479 0.466 0.904   -1.0
0.959 0.441 0.764 0.445   1.0
0.338 0.899 0.435 0.011   -1.0
0.802 0.553 0.289 0.744   1.0
0.714 0.832 0.944 0.088   1.0
0.501 0.197 0.819 0.621   1.0
0.972 0.717 0.819 0.437   1.0
0.069 0.396 0.061 0.832   -1.0
0.856 0.170 0.740 0.292   1.0
0.605 0.093 0.735 0.894   1.0
0.774 0.608 0.670 0.719   1.0
0.903 0.219 0.892 0.721   1.0
0.232 0.693 0.557 0.051   -1.0
0.178 0.120 0.527 0.239   1.0*
0.368 0.096 0.123 0.108   -1.0
0.304 0.713 0.481 0.039   -1.0
0.318 0.813 0.215 0.988   1.0
0.911 0.891 0.752 0.803   1.0
0.592 0.036 0.305 0.149   -1.0
0.436 0.327 0.207 0.963   -1.0
0.159 0.331 0.661 0.282   -1.0
0.049 0.587 0.152 0.529   -1.0
0.759 0.848 0.439 0.974   1.0
0.971 0.885 0.727 0.723   1.0
0.339 0.315 0.723 0.645   1.0
0.810 0.081 0.790 0.017   -1.0
0.356 0.176 0.374 0.017   -1.0
0.813 0.066 0.045 0.964   -1.0
0.671 0.723 0.443 0.110   -1.0
0.279 0.081 0.582 0.006   -1.0
0.269 0.345 0.119 0.993   1.0*
0.582 0.803 0.070 0.372   -1.0
0.114 0.728 0.996 0.488   1.0
0.454 0.301 0.811 0.499   1.0
0.406 0.170 0.988 0.849   1.0
0.685 0.128 0.362 0.267   -1.0
0.166 0.536 0.479 0.285   -1.0
0.469 0.867 0.331 0.539   1.0
0.151 0.653 0.967 0.146   -1.0
0.712 0.600 0.442 0.523   1.0
0.708 0.930 0.270 0.696   1.0
0.550 0.381 0.907 0.912   1.0
0.042 0.077 0.184 0.521   -1.0
0.713 0.990 0.229 0.044   -1.0
0.469 0.194 0.182 0.436   -1.0
0.324 0.148 0.941 0.766   1.0
0.040 0.473 0.601 0.310   -1.0
0.380 0.860 0.550 0.287   1.0
0.198 0.329 0.849 0.382   -1.0
0.211 0.095 0.840 0.440   -1.0
0.369 0.909 0.333 0.551   1.0
0.674 0.875 0.493 0.614   1.0
0.165 0.655 0.114 0.766   1.0*
0.284 0.147 0.825 0.834   1.0
0.596 0.032 0.763 0.445   -1.0
0.613 0.656 0.510 0.453   1.0
0.648 0.822 0.005 0.981   1.0
0.350 0.655 0.248 0.843   1.0
0.889 0.008 0.924 0.004   -1.0
0.889 0.287 0.922 0.713   1.0
0.356 0.309 0.154 0.119   -1.0
0.569 0.732 0.410 0.078   -1.0
0.506 0.727 0.006 0.511   -1.0
0.379 0.861 0.363 0.627   1.0
0.633 0.516 0.713 0.557   1.0
0.488 0.446 0.807 0.409   1.0
0.929 0.765 0.469 0.082   1.0
0.223 0.651 0.615 0.633   1.0
0.800 0.139 0.456 0.805   1.0
0.164 0.184 0.511 0.527   -1.0
0.215 0.160 0.328 0.928   -1.0
0.848 0.416 0.162 0.655   1.0
0.322 0.583 0.590 0.790   1.0
0.474 0.013 0.317 0.089   -1.0
0.046 0.889 0.784 0.502   1.0
0.434 0.666 0.878 0.945   1.0
0.690 0.161 0.352 0.018   -1.0
0.069 0.865 0.505 0.231   -1.0
0.330 0.553 0.103 0.921   -1.0
0.769 0.395 0.356 0.086   -1.0
0.001 0.132 0.372 0.785   -1.0
0.067 0.219 0.299 0.945   -1.0
0.492 0.635 0.325 0.844   1.0
0.414 0.913 0.518 0.919   1.0
0.038 0.249 0.696 0.141   -1.0
0.039 0.910 0.564 0.395   1.0*
0.048 0.396 0.128 0.420   -1.0
0.762 0.487 0.401 0.061   -1.0
0.565 0.553 0.067 0.890   1.0
0.720 0.304 0.310 0.238   -1.0
0.454 0.275 0.472 0.150   -1.0
0.642 0.189 0.327 0.206   -1.0
0.323 0.254 0.980 0.451   1.0
0.162 0.213 0.161 0.563   -1.0
0.593 0.128 0.828 0.660   1.0
0.225 0.380 0.322 0.535   -1.0
0.545 0.989 0.893 0.017   1.0
0.310 0.658 0.329 0.636   -1.0
0.913 0.959 0.118 0.894   1.0
0.792 0.055 0.624 0.953   1.0
0.899 0.546 0.746 0.727   1.0
0.764 0.952 0.587 0.086   1.0
0.205 0.630 0.477 0.098   -1.0
0.616 0.408 0.305 0.945   1.0
0.169 0.858 0.003 0.287   -1.0
0.414 0.078 0.807 0.038   -1.0
0.425 0.937 0.577 0.171   1.0
0.784 0.934 0.616 0.370   1.0
0.103 0.575 0.650 0.580   -1.0
0.297 0.196 0.081 0.602   -1.0
0.125 0.771 0.999 0.128   1.0
0.750 0.542 0.136 0.557   -1.0
0.167 0.982 0.517 0.744   1.0
0.180 0.528 0.087 0.796   -1.0
0.107 0.899 0.473 0.758   1.0
0.146 0.055 0.675 0.227   -1.0
0.815 0.352 0.428 0.814   1.0
0.486 0.564 0.023 0.622   -1.0
0.603 0.789 0.104 0.119   -1.0
0.257 0.299 0.061 0.344   -1.0
0.959 0.452 0.994 0.432   1.0
0.472 0.578 0.264 0.147   -1.0
0.921 0.962 0.158 0.349   1.0
0.638 0.835 0.341 0.661   1.0
0.463 0.264 0.246 0.567   -1.0
0.779 0.824 0.683 0.840   1.0
0.778 0.798 0.620 0.772   1.0
0.829 0.244 0.808 0.093   -1.0
0.614 0.014 0.353 0.772   -1.0
0.129 0.410 0.199 0.470   -1.0
0.656 0.932 0.335 0.902   1.0
0.719 0.681 0.322 0.402   1.0
0.490 0.180 0.319 0.110   1.0*
0.549 0.939 0.195 0.358   1.0
0.586 0.972 0.047 0.938   1.0
0.411 0.067 0.154 0.610   -1.0
0.225 0.266 0.470 0.560   -1.0
0.969 0.279 0.849 0.291   1.0
0.371 0.782 0.860 0.690   1.0
0.811 0.239 0.831 0.006   -1.0
0.864 0.592 0.569 0.911   1.0
0.313 0.322 0.598 0.466   -1.0
0.135 0.691 0.198 0.605   -1.0
0.366 0.574 0.531 0.215   -1.0
0.211 0.586 0.646 0.072   -1.0
0.538 0.883 0.515 0.370   1.0
0.112 0.234 0.481 0.681   -1.0
0.011 0.994 0.467 0.609   1.0
0.399 0.744 0.152 0.597   -1.0
0.403 0.963 0.923 0.934   1.0
0.788 0.145 0.764 0.434   1.0
0.040 0.973 0.099 0.555   -1.0
0.989 0.668 0.576 0.470   1.0
0.721 0.481 0.343 0.187   -1.0
0.803 0.586 0.835 0.955   1.0
0.184 0.358 0.146 0.107   -1.0
0.324 0.895 0.437 0.088   -1.0
0.653 0.128 0.302 0.753   -1.0
0.644 0.741 0.351 0.220   -1.0
0.700 0.940 0.692 0.043   1.0
0.783 0.846 0.714 0.618   1.0
0.897 0.802 0.159 0.043   -1.0
0.450 0.367 0.804 0.887   1.0
0.133 0.540 0.584 0.435   -1.0
0.268 0.079 0.033 0.619   -1.0
0.244 0.319 0.238 0.937   -1.0
0.366 0.720 0.209 0.080   -1.0
0.010 0.977 0.139 0.169   -1.0
0.049 0.619 0.387 0.853   -1.0
0.843 0.986 0.045 0.426   1.0
0.337 0.694 0.499 0.371   -1.0
0.798 0.615 0.632 0.036   1.0
0.995 0.402 0.272 0.204   -1.0
0.609 0.214 0.459 0.748   1.0
0.479 0.797 0.001 0.867   1.0
0.506 0.709 0.635 0.551   1.0
0.056 0.889 0.829 0.556   1.0
0.142 0.353 0.875 0.775   1.0
0.427 0.770 0.791 0.699   -1.0*
0.273 0.308 0.187 0.733   -1.0
0.569 0.212 0.853 0.570   1.0
0.503 0.076 0.788 0.138   -1.0
0.923 0.194 0.516 0.753   1.0
0.775 0.895 0.103 0.650   1.0
0.492 0.077 0.440 0.283   -1.0
0.413 0.557 0.084 0.600   -1.0
0.140 0.169 0.501 0.993   -1.0
0.580 0.496 0.815 0.368   1.0
0.442 0.291 0.829 0.958   1.0
0.579 0.733 0.938 0.682   1.0
0.608 0.174 0.461 0.048   -1.0
0.237 0.461 0.014 0.321   -1.0
0.303 0.462 0.229 0.804   -1.0
0.968 0.384 0.951 0.783   1.0
0.585 0.225 0.043 0.414   -1.0
0.086 0.993 0.916 0.024   1.0
0.299 0.632 0.848 0.760   1.0
0.305 0.998 0.141 0.319   -1.0
0.201 0.622 0.781 0.431   1.0
0.236 0.399 0.810 0.187   -1.0
0.562 0.772 0.406 0.605   1.0
0.589 0.691 0.179 0.504   -1.0
0.853 0.804 0.347 0.700   1.0
0.027 0.005 0.562 0.168   -1.0
0.881 0.369 0.945 0.662   1.0
0.371 0.897 0.199 0.182   -1.0
0.381 0.744 0.856 0.787   1.0
0.042 0.376 0.040 0.221   -1.0
0.755 0.073 0.684 0.102   -1.0
0.248 0.130 0.779 0.810   -1.0
0.102 0.691 0.667 0.048   -1.0
0.467 0.419 0.250 0.666   -1.0
0.334 0.047 0.345 0.190   -1.0
0.694 0.233 0.210 0.734   -1.0
0.090 0.489 0.527 0.775   -1.0
0.300 0.023 0.721 0.079   -1.0
0.019 0.181 0.524 0.686   -1.0
0.877 0.153 0.648 0.127   -1.0
0.249 0.461 0.866 0.593   1.0
0.700 0.287 0.884 0.910   1.0
0.337 0.000 0.509 0.864   -1.0
0.100 0.164 0.798 0.821   -1.0
0.630 0.839 0.425 0.154   1.0
0.654 0.031 0.678 0.302   -1.0
0.497 0.551 0.619 0.363   1.0
0.270 0.063 0.431 0.154   1.0*
0.452 0.492 0.973 0.961   1.0
0.748 0.061 0.520 0.545   -1.0
0.763 0.176 0.721 0.188   -1.0
0.247 0.842 0.361 0.925   1.0
0.519 0.422 0.695 0.137   -1.0
0.839 0.408 0.848 0.270   1.0
0.821 0.722 0.054 0.794   1.0
0.410 0.542 0.744 0.930   1.0
0.625 0.694 0.263 0.347   -1.0
0.593 0.593 0.724 0.954   1.0
0.868 0.473 0.940 0.563   1.0
0.726 0.402 0.018 0.574   -1.0
0.580 0.395 0.394 0.634   1.0
0.076 0.044 0.732 0.820   1.0*
0.819 0.445 0.668 0.082   1.0
0.550 0.676 0.385 0.274   -1.0
0.903 0.142 0.103 0.844   -1.0
0.714 0.569 0.106 0.732   1.0
0.778 0.312 0.539 0.172   -1.0
0.728 0.248 0.991 0.460   1.0
0.966 0.279 0.512 0.634   1.0
0.304 0.184 0.037 0.689   -1.0
0.667 0.593 0.600 0.771   1.0
0.304 0.485 0.006 0.411   -1.0
0.149 0.189 0.529 0.688   -1.0
0.476 0.416 0.608 0.467   -1.0
0.676 0.433 0.155 0.188   -1.0
0.516 0.492 0.251 0.553   -1.0
0.709 0.221 0.774 0.308   -1.0*
0.211 0.613 0.476 0.216   -1.0
0.693 0.366 0.212 0.222   -1.0
0.572 0.697 0.469 0.181   -1.0
0.345 0.856 0.597 0.500   1.0
0.664 0.016 0.537 0.915   1.0
0.718 0.624 0.790 0.493   1.0
0.782 0.703 0.545 0.258   1.0
0.568 0.951 0.286 0.780   1.0
0.339 0.352 0.870 0.809   1.0
0.034 0.154 0.389 0.631   -1.0
0.433 0.295 0.670 0.970   1.0
0.239 0.688 0.834 0.029   -1.0
0.765 0.811 0.884 0.310   1.0
0.804 0.878 0.020 0.090   -1.0
0.192 0.429 0.009 0.062   -1.0
0.542 0.095 0.391 0.931   -1.0
0.045 0.364 0.022 0.715   -1.0
0.232 0.954 0.022 0.065   1.0*
0.203 0.831 0.795 0.087   -1.0
0.864 0.892 0.018 0.884   -1.0*
0.675 0.076 0.410 0.685   -1.0
0.648 0.227 0.233 0.039   -1.0
0.959 0.084 0.522 0.981   1.0
0.856 0.213 0.753 0.878   1.0
0.737 0.081 0.108 0.532   -1.0
0.249 0.396 0.060 0.267   -1.0
0.041 0.942 0.355 0.452   -1.0
0.493 0.099 0.854 0.725   1.0
0.012 0.684 0.223 0.533   -1.0
0.022 0.389 0.878 0.775   1.0
0.156 0.512 0.347 0.264   -1.0
0.515 0.513 0.440 0.575   1.0
0.719 0.616 0.723 0.075   1.0
0.350 0.567 0.167 0.204   -1.0
0.306 0.215 0.977 0.528   1.0
0.642 0.550 0.137 0.521   -1.0
0.404 0.676 0.837 0.751   1.0
0.881 0.266 0.454 0.320   -1.0
0.234 0.040 0.456 0.956   -1.0
0.524 0.306 0.682 0.691   1.0
0.974 0.997 0.725 0.951   1.0
0.474 0.594 0.075 0.611   -1.0
0.400 0.014 0.791 0.237   -1.0
0.731 0.118 0.031 0.185   -1.0
0.871 0.419 0.478 0.328   1.0
0.592 0.852 0.681 0.274   1.0
0.191 0.248 0.540 0.916   -1.0
0.065 0.390 0.793 0.140   -1.0
0.908 0.540 0.015 0.698   1.0
0.780 0.429 0.895 0.811   1.0
0.333 0.682 0.033 0.811   -1.0
0.408 0.403 0.862 0.089   -1.0
0.405 0.280 0.926 0.944   1.0
0.126 0.009 0.586 0.919   -1.0
0.587 0.827 0.689 0.602   1.0
0.466 0.382 0.954 0.361   1.0
0.569 0.694 0.876 0.602   1.0
0.885 0.009 0.908 0.747   1.0
0.585 0.152 0.377 0.511   -1.0
0.573 0.637 0.105 0.159   -1.0
0.254 0.746 0.382 0.943   1.0
0.907 0.409 0.730 0.862   1.0
0.923 0.431 0.464 0.799   1.0
0.969 0.684 0.041 0.877   1.0
0.139 0.463 0.583 0.517   1.0*
0.679 0.090 0.611 0.784   1.0
0.167 0.037 0.995 0.549   1.0*
0.342 0.456 0.389 0.072   -1.0
0.160 0.995 0.749 0.624   1.0
0.781 0.593 0.478 0.822   1.0
0.910 0.961 0.933 0.493   1.0
0.907 0.171 0.568 0.518   -1.0*
0.817 0.684 0.992 0.812   1.0
0.972 0.154 0.690 0.362   1.0
0.008 0.521 0.222 0.757   -1.0
0.016 0.538 0.739 0.494   -1.0
0.209 0.404 0.321 0.143   -1.0
0.799 0.050 0.068 0.367   -1.0
0.023 0.184 0.252 0.015   1.0*
0.485 0.987 0.149 0.175   -1.0
0.376 0.183 0.870 0.597   1.0
0.015 0.613 0.478 0.754   -1.0
0.838 0.963 0.511 0.159   1.0
0.407 0.959 0.156 0.475   -1.0
0.723 0.498 0.510 0.975   1.0
0.505 0.461 0.500 0.655   1.0
0.849 0.030 0.819 0.719   1.0
0.759 0.734 0.241 0.237   -1.0
0.348 0.075 0.452 0.858   -1.0
0.557 0.266 0.193 0.713   -1.0
0.519 0.436 0.239 0.029   -1.0
0.752 0.534 0.872 0.252   1.0
0.508 0.101 0.220 0.327   -1.0
0.847 0.086 0.554 0.088   -1.0
0.042 0.436 0.399 0.494   -1.0
0.633 0.051 0.560 0.827   1.0
0.301 0.346 0.201 0.539   -1.0
0.612 0.291 0.909 0.484   1.0
0.098 0.992 0.643 0.318   1.0
0.463 0.166 0.405 0.017   -1.0
0.728 0.059 0.689 0.127   -1.0
0.983 0.760 0.605 0.543   1.0
0.369 0.844 0.933 0.570   1.0
0.308 0.181 0.674 0.217   -1.0
0.217 0.315 0.657 0.860   1.0
0.976 0.323 0.799 0.380   1.0
0.053 0.108 0.399 0.742   -1.0
0.952 0.725 0.995 0.557   1.0
0.582 0.926 0.112 0.515   1.0
0.495 0.823 0.677 0.170   1.0
0.342 0.387 0.355 0.999   1.0
0.989 0.975 0.570 0.788   1.0
0.910 0.841 0.463 0.309   1.0
0.697 0.261 0.307 0.692   -1.0
0.576 0.274 0.743 0.688   1.0
0.239 0.183 0.612 0.915   -1.0
0.652 0.257 0.740 0.007   -1.0
0.987 0.996 0.231 0.557   1.0
0.585 0.466 0.624 0.048   -1.0
0.207 0.745 0.037 0.514   -1.0
0.855 0.090 0.712 0.598   1.0
0.501 0.836 0.961 0.113   1.0
0.314 0.765 0.009 0.054   -1.0
0.265 0.040 0.767 0.495   -1.0
0.551 0.080 0.063 0.175   -1.0
0.839 0.382 0.874 0.875   1.0
0.311 0.730 0.986 0.023   1.0
0.764 0.525 0.164 0.725   1.0
0.916 0.039 0.402 0.924   1.0
0.174 0.189 0.133 0.942   -1.0
0.729 0.493 0.764 0.792   1.0
0.893 0.631 0.050 0.766   1.0
0.947 0.078 0.236 0.933   1.0
0.564 0.697 0.626 0.728   1.0
0.264 0.644 0.461 0.666   1.0
0.554 0.840 0.757 0.686   1.0
0.441 0.415 0.275 0.206   -1.0
0.943 0.098 0.839 0.993   1.0
0.345 0.940 0.943 0.582   1.0
0.044 0.146 0.570 0.670   -1.0
0.992 0.934 0.518 0.453   1.0
0.086 0.007 0.440 0.843   -1.0
0.222 0.284 0.108 0.497   -1.0
0.316 0.440 0.588 0.155   -1.0
0.453 0.500 0.373 0.396   -1.0
0.246 0.440 0.227 0.816   -1.0
0.101 0.809 0.044 0.619   -1.0
0.644 0.705 0.268 0.084   -1.0
0.961 0.306 0.832 0.070   1.0
0.322 0.386 0.243 0.910   -1.0
0.676 0.363 0.041 0.050   -1.0
0.123 0.296 0.199 0.350   -1.0
0.309 0.452 0.921 0.353   1.0
0.183 0.997 0.776 0.451   1.0
0.324 0.413 0.387 0.156   -1.0
0.190 0.478 0.868 0.433   -1.0
0.409 0.110 0.752 0.450   -1.0
0.511 0.573 0.455 0.711   1.0
0.568 0.020 0.375 0.489   -1.0
0.445 0.672 0.370 0.221   -1.0
0.451 0.544 0.536 0.838   1.0
0.018 0.028 0.179 0.886   -1.0
0.568 0.295 0.571 0.320   -1.0
0.730 0.831 0.317 0.185   1.0
0.240 0.753 0.562 0.615   1.0
0.935 0.060 0.914 0.305   1.0
0.037 0.756 0.825 0.573   1.0
0.526 0.591 0.622 0.704   1.0
0.083 0.272 0.772 0.653   -1.0
0.516 0.383 0.423 0.833   1.0
0.966 0.074 0.322 0.528   -1.0
0.563 0.463 0.748 0.477   1.0
0.029 0.514 0.525 0.853   -1.0
0.118 0.379 0.678 0.740   -1.0
0.155 0.823 0.356 0.926   1.0
0.948 0.443 0.860 0.371   1.0
0.428 0.337 0.350 0.750   -1.0
0.038 0.313 0.327 0.786   -1.0
0.096 0.815 0.305 0.621   -1.0
0.392 0.739 0.047 0.069   -1.0
0.131 0.224 0.302 0.486   -1.0
0.779 0.434 0.593 0.638   1.0
0.869 0.067 0.142 0.219   -1.0
0.006 0.257 0.130 0.333   -1.0
0.920 0.429 0.858 0.225   1.0
0.526 0.616 0.789 0.573   1.0
0.268 0.704 0.910 0.570   1.0
0.060 0.349 0.624 0.653   1.0*
0.429 0.522 0.054 0.571   -1.0
0.870 0.577 0.998 0.000   1.0
0.040 0.920 0.340 0.898   1.0
0.390 0.424 0.762 0.179   1.0*
0.447 0.447 0.701 0.357   -1.0
0.891 0.417 0.366 0.516   1.0
0.354 0.945 0.593 0.408   1.0
0.334 0.279 0.093 0.331   -1.0
0.003 0.372 0.199 0.343   -1.0
0.344 0.732 0.694 0.106   -1.0
0.691 0.553 0.358 0.392   -1.0
0.375 0.284 0.328 0.742   -1.0
0.398 0.096 0.744 0.991   1.0
0.260 0.325 0.782 0.352   -1.0
0.061 0.355 0.027 0.260   -1.0
0.297 0.604 0.430 0.991   1.0
0.341 0.681 0.263 0.699   -1.0
0.173 0.074 0.357 0.501   -1.0
0.156 0.899 0.912 0.900   1.0
0.416 0.160 0.215 0.198   -1.0
0.870 0.260 0.868 0.897   1.0
0.566 0.194 0.124 0.996   -1.0
0.834 0.337 0.866 0.097   1.0
0.940 0.270 0.111 0.297   -1.0
0.927 0.453 0.670 0.839   1.0
0.560 0.255 0.513 0.774   1.0
0.026 0.644 0.713 0.893   1.0
0.232 0.459 0.736 0.356   -1.0
0.920 0.190 0.792 0.787   1.0
0.828 0.726 0.557 0.939   1.0
0.328 0.866 0.476 0.997   1.0
0.829 0.557 0.960 0.342   1.0
0.413 0.368 0.976 0.125   -1.0
0.518 0.358 0.720 0.253   -1.0
0.175 0.174 0.904 0.967   -1.0*
0.191 0.795 0.687 0.748   1.0
0.709 0.076 0.600 0.185   -1.0
0.305 0.014 0.630 0.265   -1.0
0.962 0.677 0.724 0.938   1.0
0.986 0.456 0.161 0.706   1.0
0.875 0.880 0.883 0.779   1.0
0.843 0.970 0.642 0.530   1.0
0.377 0.239 0.794 0.977   1.0
0.867 0.282 0.439 0.498   1.0
0.796 0.460 0.224 0.521   1.0
0.026 0.506 0.854 0.187   -1.0
0.563 0.062 0.092 0.446   -1.0
0.939 0.289 0.811 0.582   1.0
